Pipeline Cycles|Pipeline Sum Thread Cycles|Pipeline Time|CPU Time|CPU Join Time|CPU ExpOp Time|GPU Probe Time|CPU/GPU Time|Pre Filter Tuples|Filtered Tuples|Pre Join Tuples|Pos Join Tuples|CPUBloomFilter|FilterSize|Slowdown|CPUMorselSize|GPUMorselSize|Selectivity|Streams|TuplesGpuProbe|TuplesGpuConsume
4.46416e+09|4.29042e+10|1.34787|3.10906e+10|3.69589e+10|0|4.42626e+10|7.39041e+09|811248298|8654916|0|281885860|0|536870912|0|16384|16777216|1|22|811248298|811248298
3.99395e+09|3.8333e+10|1.2059|2.72452e+10|8.59078e+09|0|3.85817e+10|7.19969e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|22|783766869|783766869
2.70907e+09|2.65788e+10|0.817955|1.5271e+10|2.13732e+10|0|2.43191e+10|7.86195e+09|919366314|9809347|0|174922275|0|536870912|0|16384|16777216|1|22|919366314|919366314
2.60352e+09|2.53928e+10|0.786087|1.46423e+10|7.57842e+09|0|2.32565e+10|7.63499e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|22|881251669|881251669
4.56286e+09|4.39661e+10|1.37768|3.22574e+10|3.80499e+10|0|4.7401e+10|7.3093e+09|803203754|8568402|0|289843890|0|536870912|0|16384|16777216|1|23|803203754|803203754
4.16309e+09|3.99552e+10|1.25697|2.82667e+10|8.49977e+09|0|4.2448e+10|7.13017e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|23|771751936|771751936
2.68828e+09|2.63619e+10|0.811679|1.50949e+10|2.11594e+10|0|2.53908e+10|7.81991e+09|921823914|9836231|0|172491558|0|536870912|0|16384|16777216|1|23|921823914|921823914
2.55462e+09|2.49615e+10|0.771324|1.52262e+10|7.3417e+09|0|2.41393e+10|7.16191e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|23|874184704|874184704
4.73377e+09|4.554e+10|1.42928|3.29217e+10|3.86888e+10|0|5.09627e+10|7.43604e+09|798649002|8519747|0|294349987|0|536870912|0|16384|16777216|1|24|798649002|798649002
4.17381e+09|3.99755e+10|1.26021|2.83358e+10|8.58233e+09|0|4.26365e+10|7.24308e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|24|772483754|772483754
2.64706e+09|2.5894e+10|0.799234|1.57855e+10|2.16273e+10|0|2.63352e+10|7.44245e+09|915314005|9766131|0|178931367|0|536870912|0|16384|16777216|1|24|915314005|915314005
